,refPeriodId,period,reporterCode,reporterISO,Exporter,flowCode,flowDesc,partnerCode,partnerISO,Importer,partner2Code,partner2ISO,partner2Desc,classificationCode,cmdCode,cmdDesc,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
468020,20190101,2019,792,TUR,Turkey,Export,Export,579,NOR,Norway,579,NOR,Norway,H5,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1220.0,False,8,kg,1220.0,False,1220.0,False,0.0,False,0.0,29968.0,29968.0,0,False,True
468150,20200101,2020,792,TUR,Turkey,Export,Export,579,NOR,Norway,579,NOR,Norway,H5,30219,"Fish; fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,110.0,False,8,kg,110.0,False,110.0,False,0.0,False,0.0,479.0,479.0,0,False,True
468154,20200101,2020,792,TUR,Turkey,Export,Export,579,NOR,Norway,579,NOR,Norway,H5,30312,"Fish; frozen, Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/ kisutch/masou/rhodurus) other than sockeye salmon (Oncorhynchus nerka), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,222.0,False,8,kg,222.0,False,222.0,False,0.0,False,0.0,1055.0,1055.0,0,False,True
468156,20200101,2020,792,TUR,Turkey,Export,Export,579,NOR,Norway,579,NOR,Norway,H5,30313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,48.0,False,8,kg,48.0,False,48.0,False,0.0,False,0.0,290.0,290.0,0,False,True
468160,20200101,2020,792,TUR,Turkey,Export,Export,579,NOR,Norway,579,NOR,Norway,H5,30319,"Fish; frozen, salmonidae, n.e.c. in item no. 0303.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,45.0,False,8,kg,45.0,False,45.0,False,0.0,False,0.0,371.0,371.0,0,False,True
468228,20200101,2020,792,TUR,Turkey,Export,Export,579,NOR,Norway,579,NOR,Norway,H5,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,96.0,False,8,kg,96.0,False,96.0,False,0.0,False,0.0,2560.0,2560.0,0,False,True
468382,20210101,2021,792,TUR,Turkey,Export,Export,579,NOR,Norway,579,NOR,Norway,H5,30219,"Fish; fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,153.0,False,8,kg,153.0,False,153.0,False,0.0,False,,591.0,591.0,0,False,True
468388,20210101,2021,792,TUR,Turkey,Export,Export,579,NOR,Norway,579,NOR,Norway,H5,30312,"Fish; frozen, Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/ kisutch/masou/rhodurus) other than sockeye salmon (Oncorhynchus nerka), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,656.0,False,8,kg,656.0,False,656.0,False,0.0,False,,2779.0,2779.0,0,False,True
468390,20210101,2021,792,TUR,Turkey,Export,Export,579,NOR,Norway,579,NOR,Norway,H5,30313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,98.0,False,8,kg,98.0,False,98.0,False,0.0,False,,480.0,480.0,0,False,True
468394,20210101,2021,792,TUR,Turkey,Export,Export,579,NOR,Norway,579,NOR,Norway,H5,30319,"Fish; frozen, salmonidae, n.e.c. in item no. 0303.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,258.0,False,8,kg,258.0,False,258.0,False,0.0,False,,1671.0,1671.0,0,False,True
478458,20190101,2019,804,UKR,Ukraine,Export,Export,251,FRA,France,579,NOR,Norway,H4,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,331800.45,False,8,kg,331800.45,False,331800.45,False,0.0,False,0.0,2693797.19,2693797.19,0,True,False
478460,20170101,2017,804,UKR,Ukraine,Export,Export,251,FRA,France,579,NOR,Norway,H4,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,194662.2,False,8,kg,194662.2,False,194662.2,False,,False,,2138117.52,2138117.52,0,True,False
478465,20180101,2018,804,UKR,Ukraine,Export,Export,251,FRA,France,579,NOR,Norway,H4,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,428594.1,False,8,kg,428594.1,False,428594.1,False,,False,,4768909.65,4768909.65,0,True,False
478504,20200101,2020,804,UKR,Ukraine,Export,Export,251,FRA,France,579,NOR,Norway,H5,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,38640.0,False,8,kg,38640.0,False,38640.0,False,0.0,False,0.0,263778.14,263778.14,0,True,False
478506,20210101,2021,804,UKR,Ukraine,Export,Export,251,FRA,France,579,NOR,Norway,H5,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15470.0,False,8,kg,15470.0,False,15470.0,False,0.0,False,0.0,194193.12,194193.12,0,True,False
479631,20210101,2021,804,UKR,Ukraine,Export,Export,392,JPN,Japan,579,NOR,Norway,H5,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19.8,False,8,kg,19.8,False,19.8,False,0.0,False,0.0,280.08,280.08,0,True,False
479921,20190101,2019,804,UKR,Ukraine,Export,Export,528,NLD,Netherlands,579,NOR,Norway,H4,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17978.4,False,8,kg,17978.4,False,17978.4,False,0.0,False,0.0,148524.03,148524.03,0,True,False
480084,20160101,2016,804,UKR,Ukraine,Export,Export,579,NOR,Norway,579,NOR,Norway,H4,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.76,False,8,kg,5.76,False,5.76,False,,False,,81.92,81.92,0,True,False
480098,20170101,2017,804,UKR,Ukraine,Export,Export,579,NOR,Norway,579,NOR,Norway,H4,30319,"Fish; frozen, salmonidae, n.e.c. in item no. 0303.1, excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15.03,False,8,kg,15.03,False,15.03,False,,False,,86.22,86.22,0,True,False
480112,20180101,2018,804,UKR,Ukraine,Export,Export,579,NOR,Norway,579,NOR,Norway,H4,30313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11.56,False,8,kg,11.56,False,11.56,False,,False,,164.92,164.92,0,True,False
480129,20200101,2020,804,UKR,Ukraine,Export,Export,579,NOR,Norway,579,NOR,Norway,H5,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29.02,False,8,kg,29.02,False,29.02,False,0.0,False,0.0,296.33,296.33,0,True,False
480158,20210101,2021,804,UKR,Ukraine,Export,Export,579,NOR,Norway,579,NOR,Norway,H5,30312,"Fish; frozen, Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/ kisutch/masou/rhodurus) other than sockeye salmon (Oncorhynchus nerka), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22.0,False,8,kg,22.0,False,22.0,False,0.0,False,0.0,125.18,125.18,0,True,False
480159,20210101,2021,804,UKR,Ukraine,Export,Export,579,NOR,Norway,579,NOR,Norway,H5,30313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,343.42,False,8,kg,343.42,False,343.42,False,0.0,False,0.0,3270.41,3270.41,0,True,False
480173,20210101,2021,804,UKR,Ukraine,Export,Export,579,NOR,Norway,579,NOR,Norway,H5,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.1,False,8,kg,3.1,False,3.1,False,0.0,False,0.0,34.54,34.54,0,True,False
480176,20210101,2021,804,UKR,Ukraine,Export,Export,579,NOR,Norway,579,NOR,Norway,H5,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28.5,False,8,kg,28.5,False,28.5,False,0.0,False,0.0,694.16,694.16,0,True,False
543276,20180101,2018,124,CAN,Canada,Importer,Import,208,DNK,Denmark,579,NOR,Norway,H5,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,380.0,False,8,kg,380.0,False,380.0,False,0.0,False,0.0,4017.95,4017.95,0,False,True
543284,20210101,2021,124,CAN,Canada,Importer,Import,208,DNK,Denmark,579,NOR,Norway,H5,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,232.0,False,8,kg,232.0,False,232.0,False,0.0,False,,4116.034,4116.034,0,False,True
543363,20190101,2019,124,CAN,Canada,Importer,Import,208,DNK,Denmark,579,NOR,Norway,H5,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4214.0,False,8,kg,4214.0,False,4214.0,False,0.0,False,0.0,58019.946,58019.946,0,False,True
544391,20190101,2019,124,CAN,Canada,Importer,Import,251,FRA,France,579,NOR,Norway,H5,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28.0,False,8,kg,28.0,False,28.0,False,0.0,False,0.0,116.818,116.818,0,False,True
544717,20170101,2017,124,CAN,Canada,Importer,Import,276,DEU,Germany,579,NOR,Norway,H5,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,391.0,False,-1,,0.0,False,391.0,False,0.0,False,0.0,4666.426,4666.426,0,False,True
554814,20150101,2015,124,CAN,Canada,Importer,Import,528,NLD,Netherlands,579,NOR,Norway,H4,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7112.0,False,8,kg,7112.0,False,7112.0,False,0.0,False,,102576.245,102576.245,0,False,True
554817,20160101,2016,124,CAN,Canada,Importer,Import,528,NLD,Netherlands,579,NOR,Norway,H4,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2098.0,False,8,kg,2098.0,False,2098.0,False,0.0,False,,30345.344,30345.344,0,False,True
554898,20150101,2015,124,CAN,Canada,Importer,Import,528,NLD,Netherlands,579,NOR,Norway,H4,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10935.0,False,8,kg,10935.0,False,10935.0,False,0.0,False,,197687.847,197687.847,0,False,True
555199,20170101,2017,124,CAN,Canada,Importer,Import,528,NLD,Netherlands,579,NOR,Norway,H5,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,939.0,False,-1,,0.0,False,939.0,False,0.0,False,0.0,16822.557,16822.557,0,False,True
555205,20190101,2019,124,CAN,Canada,Importer,Import,528,NLD,Netherlands,579,NOR,Norway,H5,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,756.0,False,8,kg,756.0,False,756.0,False,0.0,False,0.0,11456.422,11456.422,0,False,True
555209,20200101,2020,124,CAN,Canada,Importer,Import,528,NLD,Netherlands,579,NOR,Norway,H5,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,277.0,False,8,kg,277.0,False,277.0,False,0.0,False,,3334.445,3334.445,0,False,True
555297,20170101,2017,124,CAN,Canada,Importer,Import,528,NLD,Netherlands,579,NOR,Norway,H5,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4.0,False,-1,,0.0,False,4.0,False,0.0,False,0.0,46.233,46.233,0,False,True
555362,20170101,2017,124,CAN,Canada,Importer,Import,528,NLD,Netherlands,579,NOR,Norway,H5,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2400.0,False,-1,,0.0,False,2400.0,False,0.0,False,0.0,19860.819,19860.819,0,False,True
555365,20180101,2018,124,CAN,Canada,Importer,Import,528,NLD,Netherlands,579,NOR,Norway,H5,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11.0,False,8,kg,11.0,False,11.0,False,0.0,False,0.0,132.774,132.774,0,False,True
556912,20150101,2015,124,CAN,Canada,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,802140.0,False,8,kg,802140.0,False,802140.0,False,0.0,False,,6021456.797,6021456.797,0,False,True
556915,20150101,2015,124,CAN,Canada,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,32875.0,False,8,kg,32875.0,False,32875.0,False,0.0,False,,204163.464,204163.464,0,False,True
556923,20150101,2015,124,CAN,Canada,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,200982.0,False,8,kg,200982.0,False,200982.0,False,0.0,False,,2981846.333,2981846.333,0,False,True
556927,20150101,2015,124,CAN,Canada,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2223580.0,False,8,kg,2223580.0,False,2223580.0,False,0.0,False,,28446130.964,28446130.964,0,False,True
556935,20150101,2015,124,CAN,Canada,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,54256.0,False,8,kg,54256.0,False,54256.0,False,0.0,False,,797274.735,797274.735,0,False,True
557038,20160101,2016,124,CAN,Canada,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30213,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), not fillets, livers, roes, other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2698.0,False,8,kg,2698.0,False,2698.0,False,0.0,False,,23989.536,23989.536,0,False,True
557039,20160101,2016,124,CAN,Canada,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,464758.0,False,8,kg,464758.0,False,464758.0,False,0.0,False,,4087068.515,4087068.515,0,False,True
557043,20160101,2016,124,CAN,Canada,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40385.0,False,8,kg,40385.0,False,40385.0,False,0.0,False,,279619.349,279619.349,0,False,True
557052,20160101,2016,124,CAN,Canada,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,347553.0,False,8,kg,347553.0,False,347553.0,False,0.0,False,,5314205.863,5314205.863,0,False,True
557055,20160101,2016,124,CAN,Canada,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30452,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, salmonidae",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,124537.0,False,8,kg,124537.0,False,124537.0,False,0.0,False,,1755078.425,1755078.425,0,False,True
